comment_text,true_label,pred_label,true_label_nome,pred_label_nome
"Não vale a vida de qual ser humano? Assassinos, pedófilos, estupradores, psicopatas, mentirosos, enganadores, ladroes….a onça é muito melhor que muito ser humano!!!!",1,1,neutro,neutro
Infelizmente nesse país corrupto uma onça vaoe mais de que uma vida humana. Ainda tem atendimento vip pra avaliar a saúde enquanto seres humanos morrem nas filas das upas e sus.,1,1,neutro,neutro
E ela sabe ser bonita mais e muito perigoso,1,1,neutro,neutro
A grande verdade é que quando qualquer animal carnívoro experimento do sangue humano é que nem o ser humano experimentando a droga mais viciosa do mundo a onça sempre vai preferir agora comer carne humana e por isso que em muitos lugares do mundo sempre que existe um animal que ataca o ser humano a fim de se alimentar o mesmo é sacrificado,1,1,neutro,neutro
Leva ela de presente pro Xandão,1,1,neutro,neutro
Nossa!!<br>Kkk Deve ser muiti difícil entender que a selva é selvagem 😊k,1,1,neutro,neutro
Na minha opinião a onça deveria ser sacrificada,1,1,neutro,neutro
O cara é songa monga mesmo . Pediu p ser comido pelo bicho. O animal é selvagem e fera perigosíssimo.  Por q quis ele com tanto bicho na mata? Tava fácil demais né? Foi avisado . Não acreditou.  Não foi sábio nem vigilante.  Cadê os cachorros dele.  As armas.   Se tivesse uns 3 pit iria salvar sua vida . Foi muito vacilante o Jorge . Infelizmente terminou em tragédia anunciada.,1,1,neutro,neutro
"Sim! Para nós humanos Deus deixou o dom do medo p prevenir nossa vida! Se precisar morar em meio aos animais, precisamos colocar cercas bem reforçadas ou elétrica e não nos atrevermos nem mesmo brincar com gato, já vi gato doméstico atacar e cegar uma sra! Todo cuidado é pouco com animais irracionais",1,1,neutro,neutro
A onça quando ta choca é um perigo mortal,1,1,neutro,neutro
E humanos matam mais que os dois juntos,1,1,neutro,neutro
Não é que os animais sejam mais valorizados. Acontece que a onça-pintada está em risco de extinção e se ela desaparecer afetará todo o equilíbrio ecológico do pantanal e de outras florestas onde vivem.,1,0,neutro,negativo
Ai depois que mata um animal desse a tal &quot;justiça&quot; ainda quer prender a pessoa,1,1,neutro,neutro
Cara não tem explicação o Jorge foi atacado e morto pela onça mesmo agora aparece os especialista querendo desvenda mano respeita os familiares do cara esse acontecido já foi,1,0,neutro,negativo
O bixo e lindo porém brabo demais cê tá doído 😮,1,1,neutro,neutro
Meu chara também já sabia da onça do perigo mas na deu a mínima aí no q deu eu heim,1,1,neutro,neutro
"Meus sentimentos aos familiares da vítima 😢 ,e q Deus recolha sua alma",1,1,neutro,neutro
Parabéns pra eles serviço bem feito <br>Mais esse lugar está faltando comida para as onças se não ela não teria atacado para comer um ser humano,1,1,neutro,neutro
Legal juntar dois dinossauros da biologia pra falar desse animal fenomenal.,2,1,positivo,neutro
"O animal n é um coitado, ele é um predador, não é um gatinho de estimação, acontece q o ser humano é a maior praga no planeta, destruiu a casa dos bichos, acabou com a comida delas, e transformaram o pantanal numa fazenda gigante",1,1,neutro,neutro
Deus não deixou o medo sem finalidade. A finalidade do medo é justamente para prevenir nossas vidas,1,1,neutro,neutro
Tenho lido relatos de pessoas que vivem perto do animal e dizem que esse bicho é um inferno e só quem vive longe dela é que acha tudo bonito e que o animal é um coitado.,1,1,neutro,neutro
"Mds tá passando pano pra onça e ainda tá criando suposição de que o senhor era um caçador, tudo pra defender um animal",1,1,neutro,neutro
As onças estão em proliferação ? Onde vc viu isso ? É um dos animais mais ameaçados de extinção ! E se ocorrer mais ataques é pq o ser humano invade cada vez mais o habitat do animal é deixa eles sem lugar !,1,1,neutro,neutro
Descansa em pança igual o pai do kiko o federico engolido por uma baleia 🐳,1,1,neutro,neutro
Vc respeita  um animal feroz mas ele só  ti ver como alimento   a natureza é  assim,1,1,neutro,neutro
E o vídeo dele batendo continência pro senhor falecido com uma cara de deboche...cara ridiculo!,0,1,negativo,neutro
A onça é mais protegida do que o ser humano.Esse é o nosso país.,1,1,neutro,neutro
Pra que mentir desde jeito cara???,0,1,negativo,neutro
🦴🫁🧠🦴🐆👀,1,1,neutro,neutro
"Unoca coisa q descordo e q o agronecocio prejudica as oncas , o prorio leandro silveira ja disse q o agro favorece as onças,  por lei o agro tem q preservar parte da propriedade , as lavouras alimenta as presas das onças com isso elas reprodfuzem aumentando a oferta de alimento oras onças isso ja e provado , as oncas se adaptam casa comida e corredor , o agro indiretamente aumentou e muito as onças",0,1,negativo,neutro
Animal lindo lamento muito pelo seu Jorge mais vamos respeitar a nossa fauna e não confundir animal selvagem com doméstico ela fez o que ela nasceu pra fazer predar,1,1,neutro,neutro
"Essa equipe não pega nem uma sardinha, pegaram a onça.",1,1,neutro,neutro
Sentimentos a família do rapaz. Deus tenha misericórdia de sua alma 🙏🏻🙏🏻🙏🏻,1,1,neutro,neutro
"A onça foi perdendo o medo, não levaram fé na inteligência do animal. Ela estava estudando a presa. Lamentável, o falecido era experiente, . Nossos sentimentos aqui do RJ/RJ, para ele, luz e paz, a família força e resignação..P.S que bom não sacrificaram o animal",1,1,neutro,neutro
Se ela estava rondando a casa ele deveria ficar atento talvez pela idade ou inocência de viver ali sempre vendo esses animais junto por perto jamais pensou nessa possibilidade de ataque ....,1,1,neutro,neutro
sim a onça e de la se foram pra la que se lasque kkkkkkkkkkkkkkk agr a onça  tem culpa ??,1,1,neutro,neutro
😢que triste 😢,1,1,neutro,neutro
Vc diz isso porque nao sabe o que é uma onça te encarando...,1,1,neutro,neutro
Duas não  eram três  onças  uma fêmea e  dois machos,1,1,neutro,neutro
?? Homicídio a onça captou ele sim.. foi devorado!,1,1,neutro,neutro
faltou o vídeo do pirula falando sobre isso,1,1,neutro,neutro
"Muito triste mesmo 😢<br>Mas se estivesse uns cachorros de caça ja ia ser diferente a historia ai mas foi uma fatalidade,😢",1,1,neutro,neutro
Se ja flagraram esse bicho rondando alguns dias porque nenguem fes nada as pessoas teriam que ter um cedativo ou mesmo uma arma pra matar ai nao pode matar bla bla bla  ou vc atira pra matar ou vira comida todos sabem que esses bichos atacam entao fica a dica sem mais meus mais profundo sentimentos aos familiares 😢,1,1,neutro,neutro
"Se tiverem um encontro com um desses animais, entre em contato com o corpo de bombeiros. A pergunta é: Será que dá tempo? 😒🧐",1,1,neutro,neutro
Meus sentimentos por esse senhor....mas ele deu mole grandão,1,1,neutro,neutro
@@alexandrecorradi8846 NESSE CASO O ABATE É NECESSÁRIO,1,1,neutro,neutro
Achou que podia ser amigo da onça.,1,1,neutro,neutro
"Quem morreu foi o  biólogo Steve Irwin, conhecido como &quot;Caçador de Crocodilos&quot;, foi morto por uma arraia em 2006.",1,1,neutro,neutro
Se verem uma onça matem se não ela vai te mata,1,1,neutro,neutro
E olha que foi uma parda,1,1,neutro,neutro
Eles andavam era dando comida pra ela tá aí no que Deu.,1,1,neutro,neutro
"&quot; O que me deixa inconformado é que muitas pessoas valorizam mais a vida de um animal do que a de um ser humano, nesse caso um Sr humilde trabalhador &quot;.",1,1,neutro,neutro
Como ela é linda 🐆,1,1,neutro,neutro
Quem mata é o onço mas quem leva a fama de ruim é a onça.,1,1,neutro,neutro
"Não  foi só  uma onça,  foram duas onças,  possivelmente um casal.",1,1,neutro,neutro
Pra mim ficar em um num mato desse no mínimo teria que ter um arsenal de armas igual o RAMBO.,1,1,neutro,neutro
Cara ja lidei muito com onca aprendendo desde crianca com os antigos porem animal que comeu sangue humano sempre comera,1,1,neutro,neutro
Até onde eu sei onde tem mata tem onça e se tem onça tem que tá em alerta todo tempo todo pantaneiro experiente fala não vacile com onça perto ou longe ela ataca,1,1,neutro,neutro
"Já fui até uma fazenda, na beira do Araguaia, próxima onde gravaram a novela &quot;O Rei do gado&quot;, e no dia anterior uma onça tinha ido lá na varanda da casa... Bem complicado, fomos embora ao   anoitecer, todo mundo morrendo de medo, por ter que abrir as porteiras das outras fazendas para ir embora... <br><br>Em outra fazenda que passeamos, também no Goiás nas proximidades do Araguaia, a onça pegou uma ovelha a noite, e o caseiro ficou agoniado... Chegou de manhã na sede avisando que não era para ninguém andar só, dai eu já estava andando a cerca de 300 metros de distância da casa da sede, então vi em uma baixada os restos da ovelha, que estava uns outros 300 metros de distância de onde eu estava parada... O caseiro estava com a espingarda e me disse para ir voltando na direção dele sem virar de costas para o local onde estava os restos dilacerados da ovelha, voltamis para a casa da sede e daí fomos embora, o caseiro teve que ficar na fazenda, mas estava já atento... Provavelmente deve ter feito alguma coisa para espantar o bicho, mas ele deixou a onça com a ovelha caçada... <br><br>Basicamente eu prefiro evitar locais, que eu saíba que tenha animais desse tipo perto... <br><br>Nas chácaras em BSB estão tendo aparições de onças ultimamente... Até em áreas do centro na cidade, perto da Ponte JK já houve avistamentos desses felinos... <br><br>É sempre bom ter cuidado... Os animais estão se acostumando com as cidades e povoados, é mais fácil conseguir alimentos...",1,1,neutro,neutro
@@elainesantos3823será q tem,1,1,neutro,neutro
Tem que soltar ela lá em Brasília dentro do palácio,1,1,neutro,neutro
Fika x1 com ele isso QE nois que saber c vc guenta <br>Ou vai correr ou fika AE fala com ele ou ela nois conversa,1,1,neutro,neutro
"Que tristeza menino,  você viu aonde?",1,1,neutro,neutro
O erro foi dele por não andar armado.,1,1,neutro,neutro
"Índio de iPhone, caminhonete 4x4 e canal em redes sociais. Kkkkk<br>Ele deve por fé no conhecimento, já que está completamente munido de recursos desenvolvidos através desse “conhecimento”.",1,1,neutro,neutro
Detroit become human está cada vez mais real,1,1,neutro,neutro
👁👀 misterio👏👏👏👏,1,1,neutro,neutro
"se fosse ao contrário, se o velho estivesse matado a onça, ele estaria preso,",1,1,neutro,neutro
"Bichona linda, mas infelizmente uma vida se foi.",1,1,neutro,neutro
"Foi encontrado jorge a 200mtro do local , e não 50mt",1,1,neutro,neutro
"Cara, foi mal... mas cm um conteúdo completamente feito por IA vc não passa muita credibilidade...zero fontes, vídeos roubados de outros veículos de mídia...",0,0,negativo,negativo
Como pode alguém rir de uma tragédia como esta😢😢😢😢😢,1,1,neutro,neutro
O QUE ME DÁ RAIVA É QUE SABIAM QUE ALI RONDAVA UMA FERA E NÃO SAÍAM ARMADOS NEM COMO GOTA. TAVA PEDINDO PRA MORRER.,1,1,neutro,neutro
Obrigado pelo comentário achei q só eu q pensava isso 😢,1,1,neutro,neutro
Parou com os cauzin Bruno?,1,1,neutro,neutro
Rapaz isso é muito triste,1,1,neutro,neutro
Fica em paz 😢😢😢,1,1,neutro,neutro
"Só gostaria de saber se existe repelente para onça,  como existe para urso?",1,1,neutro,neutro
"&quot;A Sombra e a Escuridão&quot; (&quot;The Ghost and the Darkness&quot;) de 1996 vejam esse filme ,  pegou gosto por carne humana",1,1,neutro,neutro
"Foi realmente uma pena acontecer isso com o senhor , mais ela está no ambiente dela.  Quem construiu lá habitate dela foi o homem,  😅😅 então gente não era nem pra capturar ela não,  a onça faz oq ela foi criada pra fazer , se não irem no ambiente dela , ela não irá atacar ngm",1,1,neutro,neutro
EVITAR de alimentar animal Silvestre. COMO ASSIM? Evitar???   É proibido cara. PROIBIDO!!! Evitar? É nao fazer mesmo...lei é lei.,0,1,negativo,neutro
meu Deus cara 😰😰,1,1,neutro,neutro
"Se vc se deparar com um animal desse ligue para o CB ou PM. Bem, se vc sobreviver ao ataque dela, é claro.",1,1,neutro,neutro
"Lamentável ocorido 😢, mas pela reportagem a onça estava rondando o local a um mês. O certo era ter comunicado a policia ambiental para tomar devidas providências.",1,2,neutro,positivo
"Pq isso aconteceu kkkkk a fome irmao a fome presa é presa, comida é comida alimento é alimento",1,1,neutro,neutro
eu quero saber a verdade sobre Jorge e a onça.,1,1,neutro,neutro
😮😮😮😮😮😢😢😢😢😢🙁,1,1,neutro,neutro
Parabéns pelo seu trabalho Biólogo Henrique! Te acompanho desde quando seu canal possuia 100 mil inscritos e era balbúrdia pra todo lado. Hoje seu canal está quase passando o Rei das Serpentes e faltando pouco pra chegar ao mesmo número de inscritos do Richard. Que você continue crescendo ainda mais com seu trabalho sério e focado!,2,2,positivo,positivo
🙏🙏🙏🙏🙏,1,1,neutro,neutro
"Não sei se ele ou os donos, mas alguém não queria cães ali. Provável para não afugentar as onças",1,1,neutro,neutro
O cara estava alimentando elas  no quintal e foi chegar mais perto pra ver,1,1,neutro,neutro
"Pode ser que tenha sido apenas um só ser humano que está onça matou na vida toda dela , mas e um homem que durante a vida toda mata inúmeras pessoas só por causa de um problema diagnosticado como doença.",1,1,neutro,neutro
7 no,1,1,neutro,neutro
"PARA OS IGNORANTE.. a &quot; vdd &quot; é que a &quot; verdadeira  &quot; onça foi morta,  e a capturada outra que ficaria pela região,  e pra ser  sincero.. se eu fosse parente,  conhecido ou até mesmo morador  da região,  sinto muito imbama,  eu iria preso mas esse bicho não ficaria vivo ... vcs deixem de ser burros , que não precisa morar na região pra entender que esse bicho seria morto e outro colocado no lugar , até porque  foi um caso divulgado na mídia,  é óbvio que eles iriam querer fazer entender que os &quot; animais  &quot; são preservados,  mas a realidade é que nessaa região bicho brabo não tem passada de mão na cabeça.",1,1,neutro,neutro
"Deus me livre😮😮, onça é bonita   mais brm longe",1,1,neutro,neutro
Onde que está as onças agora elas morreram? O meu irmão tá perguntando,1,1,neutro,neutro
​@@etsu10etsu não tem registro dele alimentando a onça mas aparentemente no pesqueiro que ele trabalhava ela era cevada por turistas e guias,1,1,neutro,neutro
O Dão; a onça vai comer o Jorge! E comeu mesmo 😭,1,1,neutro,neutro
"A cena da onça caçando peixes na água, e depois mostrando ele com o peixe na boca, diz o quão feroz e ágil esse animal é.<br>E já vi vídeos deles caçando e matando jacarés na água...é um animal bastante perigoso e não tem medo de nada.",1,1,neutro,neutro
"E triste ver que hoje em dias os bichos têm muito mas valor que os seres humanos! Deveria ter matado ela na hora ! Só a família sabe a dor que eles estão sentindo! A onça  virou estrela, diante de uma tragédia dessa e lamentável 😢",1,1,neutro,neutro
Demora muito pra sair o resultado dos testes da onca apreendida?,1,1,neutro,neutro
"Cevar: cativar,acostumar",1,1,neutro,neutro
Brunão faz cuidado no seu sitio...🙏🙏🙏🙏tmj,1,1,neutro,neutro
Nossa vc tava lá filmou e não avisou a família,0,1,negativo,neutro
Mano para que já não mataram a 9nça?,1,1,neutro,neutro
Kkkk vc não tem vergonha não. Deveria ter deixa isso pra lá coitado do senhor deixa ele descansar em paz. Vc e um mentiroso. Vamos denunciar esse vídeo galera,0,1,negativo,neutro
Como sabe se foi essa?,1,1,neutro,neutro
Primeiro ela derrubou ele e estourou o crânio p depois levado para um lugar reservado...,0,1,negativo,neutro
Quero saber da história,1,1,neutro,neutro
Eu assisti  até  o final obrigada,1,1,neutro,neutro
Capaz de terem pego um animal só pra dar satisfação pros jornais (e ja pegaram um magro pra justificar o comportamento anormal),1,1,neutro,neutro
VOCÊ QUER VER O QUÊ?<br>A ONÇA EXPREMENDO A CABEÇA DO HOMEM?,1,1,neutro,neutro
O governo tinha que indenizar a família pela perca......,1,1,neutro,neutro
"Estava trabalhando perto de 2000 na região de Iperó como vigia e na ronda me fiquei de cara com uma onça-parda, gritei e corri para um lado, ela correu para o outro.",1,1,neutro,neutro
"O irmão dele, Reginaldo Ávila, fala ao Campo Grande News, que o Sr. Jorge não tinha medo, elas iam no quintal dele. Ele dizia que elas não fariam mal a ele. 😢😢😢😢😢",1,1,neutro,neutro
"Deus proteja as onças, tudo de ruim pro ser humano é pouco",1,1,neutro,neutro
"Caso encontre uma onça, procurar o bombeiro no final da reportagem..o problema é ficar vivo pra dps procurar",1,1,neutro,neutro
O que faltou ao seu Jorge foi a devida prevenção ao perigo iminente.,1,1,neutro,neutro
Muito suspeito as câmeras pegou ela várias vezes e da pra ver os locais de ataque.<br>Porém as câmeras não pegaram o ataque.<br>Gostaria de saber porque as câmeras não pegaram o ataque.,1,1,neutro,neutro
Ela matou uma onça parda que é bem menor. A onça parda não tem rugido e sim miado.,1,1,neutro,neutro
"​@EduEd-m8jOnde você Mora Hoje em dia, antigamente era uma floresta também, ou seja, você também está em um espaço que pertencia aos animais, o mais correto seria você mudar de planeta.",1,1,neutro,neutro
"Verdade 🤔 aparência até de ser menor do que mostrava o vídeo, vídeo mostra uma onça bem maior ... Gorda 🤔",1,1,neutro,neutro
@@JoselitaCostadasilva quando digo &quot;o lar delas&quot; me refiro a natureza como um todo... as pessoas não costumam destruir a natureza?,1,1,neutro,neutro
O pior que tem um problema que se ela começou a comer ser humano ela vai querer comer mais que a surpresa fácil sem um ⚠️,1,1,neutro,neutro
E lamentável  esse episódio  mas resumindo  não brinque jamais com a natureza  sempre haverá a lei do retorno  o santuário do mundo selvagem e pra se apreciar conviver e amar e jamais  se destruir explorar violar a própria natureza o reino animal está no seu habitat  quando se sente ameaçado e fatal sua ira portanto vamos viver em paz conosco e com a natureza e tão bela em todos os aspectos amar preservar pois virão outras gerações façamos nossa parte a cada dia um abraço a todos dessa matéria,1,1,neutro,neutro
"​@@ctmesquitajr1quanta ignorância,  o animal é um ser irracional, estava idoso, com fome e com dificu <a href=""https://www.youtube.com/watch?v=lV3ij_QPp78&amp;t=6"">0:06</a> ldade de caçar e bem abaixo do peso, Pegou a presa que estava mais assessivel, lamento muito pelo seu Jorge, mas nesse caso os dois são vitimas, não adianta ficar com raiva do animal.",1,1,neutro,neutro
E o mais engraçado é que preferem defender a onça,1,1,neutro,neutro
esses caras ai so porque estudaram sabem de tudo vai pro pantanal fica de cara com uma pintada ai eu quero ver mané,1,1,neutro,neutro
Cada vez mais vídeos sem nexo,0,0,negativo,negativo
Pq ele andava sem arma de fogo  e um bom facao,1,1,neutro,neutro
"Os turistas pescadores costumam alimentar as onças com peixes , isto acabou deixando ela sem medo do se4 humano, espero que tenha sido uma morte rápida, há vídeo com ela perseguindo ele na passarela , ainda vão mostrar , olha que ele lutou cara , lutou muito !",1,1,neutro,neutro
Esse Brasil é uma vergonha  um homem sozinho no meio de um perigo desse não pode se proteger,1,1,neutro,neutro
"Avisado foi,",1,1,neutro,neutro
Você que é Phoda! 😂😂😂,1,1,neutro,neutro
"Kkkkkk seres humanos são burros msm, amigo não tem certo e errado nessa história. Onça tava com fome e foi comer, fim. Mãe natureza fazendo o papel que sempre fez. Fala babaquice por causa das suas emoções não",1,1,neutro,neutro
"Vilela vc é um pe no saco. Nao surpreende com suas perguntas, analises, senso critico. Só repete o óbvio e faz o retórico. Suas perguntas e analises sao intediantes...   &quot;Inteligência&quot; no nome é uma contradição... devia se chamar &quot;bobalhão&quot;... o que salva seu podcast sao os convidados que ainda aceitam ir.",0,1,negativo,neutro
Os animais têm mais valor do que um ser humano hj em dia.,1,1,neutro,neutro
vc deve estar louco. Só pode.,1,1,neutro,neutro
Eu creio que essa onça que pegaran não e a mesma que. Atacou seu Jorge,1,1,neutro,neutro
"Esse caso vai ficar muito falado ...nosso Deus  imagina na hora do ataque  ,sem pessoas por perto e talvez sem  cachorro",1,1,neutro,neutro
​@@MaiconDemetriospare de escrever mentiras absurdos e sandices e vá estudar para não morrer ignorante.,1,1,neutro,neutro
Lugar de onça não é pra humano,1,1,neutro,neutro
A natureza da sinal,1,1,neutro,neutro
Não seria mais fácil ele matar e jogar no rio pros jares comer?,1,1,neutro,neutro
Moça que deu mole foi o senhor alimento elas no quintal,1,1,neutro,neutro
Elas matam os animais também 😢,1,1,neutro,neutro
Deus guarde seu Jorginho 🙏 A onça é um dos animais mais magníficos e poderosos da Terra.,1,1,neutro,neutro
Quem comete crime e o ser humano.,1,1,neutro,neutro
A vide do ser humano vale mais q a dos bichos era pra ter era matado não cuidado  dele,1,1,neutro,neutro
será que é verdade brunão?  primeiro óbito sem vestível?,1,1,neutro,neutro
Tem que ter uma dose,1,1,neutro,neutro
"​​@@edvaniosantana9587 falaram no começo do video, ai ele tá repetindo pra pagar de inteligente kkkkkkkkkkkk",1,1,neutro,neutro
É muito sensacionalismo. Chega de mimimi. Respeitem os familiares.,0,2,negativo,positivo
"Está certo  tem que pegar  viva e faze pesquisa  e tem que colocar  no rincito até sua morte  mais <a href=""http://antes.de/"">antes.de</a> morre por na tural tem que está observando  ela o instinto dela há seres humanos e descrubi   o que foi mesmo  para ela ataca senhor  Jorge  que.deus colocar  em bom lugar  que Deus da conforto  na vida deles",1,1,neutro,neutro
Imagino o desespero dessa pessoa,1,1,neutro,neutro
2 caras que são feras no assunto.<br>E traduzindo o assunto o homem e o câncer do planeta acaba com os animais acaba com a natureza,1,1,neutro,neutro
"Tem vários canais desvalorizando a profissão biólogo colocando o vídeo do índio falando o contrário, brasileiro é burro não sabe valorizar quem estuda e está aqui para ajudar",1,1,neutro,neutro
Gente.    São três animais certo se um pegou.    Os dois tmb.  Vai.   Tem quer pegar e levar eles embora da ir.,1,1,neutro,neutro
Sim tem Imagens do Ataque! Porém a Família não Vai divulgar! Aumentaria o sofrimento....😢,1,1,neutro,neutro
Importante que as pessoas saibam conviver com os animais. Nunca matem os animais. O ser humano é sempre o responsável e nunca o animal. O ser humano é capaz de construir instalações para se proteger e os animais buscam sobreviver em um mundo cada vez mais escasso de comida.,1,1,neutro,neutro
Vc tem que tirar mas resto da onça que ficaram lá meu Deus,1,1,neutro,neutro
"O MEDO é algo essencial para a nossa sobrevivência, o problema é que o ser humano subestima as coisas por se achar inteligente demais, de fato ele não teve medo, e talvez pelo costume em conviver com esses animais confiou que ela não o atacaria.😢",1,1,neutro,neutro
"Capturaram uma, tem que ser pego as outras duas, sao três onças que iam na casa do caseiro",1,1,neutro,neutro
As vezes Deus tava até usando esse cara pra alertar o senhor atacado pela onça,1,1,neutro,neutro
"Reportagem excelente, prende do começo ao fim",2,2,positivo,positivo
"Bom, falo por mim, se eu morasse ou passasse um tempo nesses locais de mato, só sairia com minha espingarda ou arma de porte capaz de abater um animal desses. Acho que houve imprudência!",1,1,neutro,neutro
"Cara vive em local desse sem tomar cuidado, anda como se nada fosse acontecer, agora vão culpar o animal pq o cara tava  panguando.",1,1,neutro,neutro
"era pra ter no mínimo uma cerca de arame farpado ou elétrica na propriedade, já que é comum a presença do felino na região.",1,1,neutro,neutro
pqp!!! animal vivo????? pq não mataram essa besta selvagem que tirou uma vida humana!!! absurdo! so nesse país mesmo!,1,1,neutro,neutro
Verdade é:<br>Veio alimentava a Onça.,1,1,neutro,neutro
meu pai fez uma expedicao de kayak ao rio miranda recentemente e relatou que la havia uma area que usavam pra alimentar as oncas para turistas tirarem fotos e foi bem aonde as oncas comiam que eles acamparam inclusive fizeram peixes e carnes so deixaram os restos cujo quais nao estavam na manha seguinte mas ngm se machucou ou saiu ferido gracas a deus de manha m frente as barracas so haviam rastros e pegadas,1,1,neutro,neutro
&quot;onça não ataca o ser humano&quot;<br><br>biólogo de condomínio,1,1,neutro,neutro
Isso é imoral,1,1,neutro,neutro
T,1,1,neutro,neutro
"Depois dessa tragédia, onça vai ser extinta do Brasil pois vão começar a matar todas que verem !",1,1,neutro,neutro
"Para mim, oque realmente aconteceu foi que abateram a onça no momento que a encontraram, essa onça deve ser outra que também rondava o pesqueiro, já que eram 2.",1,1,neutro,neutro
"Entrega o caso para o Cabeça de Ovo Podre, que ele abre um inquérito e manda prender e dá uma pena de 17 anos de prisão para a onça pintada.",1,1,neutro,neutro
Depois disso a onça vai comprar carne no açougue porque caçar no seu habitat não pode mais,1,1,neutro,neutro
Esse senhor trabalhava sem segurança,1,1,neutro,neutro
Cachorro? Kkkkk esses bixo arrasta uma vaca adulta igual uma sacola vazia,1,1,neutro,neutro
Seu nome parece mais de bot​@@Knelpz,1,1,neutro,neutro
"Acidente por falta de cuidado , as jurarcas não se alimentam de Humanas , mas o Animal que matambm no Brasil , outras cobras, os mosquitos , o.Aedes mata mais que cobras! Só não comem Humanos , o Fato desta onças comerem a carne Humana deve ser investigado,  Atacar o Ser Humano , o Java Porco Atacam ,  invadem e atacam, morar no Mato sem Cachorro ? Naquele Locas no mínimo 5 cachorros para tomar conta do.perimetro evitar ataques,   todas as chacaas precisam ter cachorros , e uma questão de segurança! Um absurdo não.ter cachorros naquele lugar cheio de animais Selvagens, se tem.onça e ligar Selvagem ,óbvio,,Cães Pastores são usados a centenas de anos para proteger o Gado e os Humanos , no mundo , onças Pardas , Tigres , e lobos , ataques de lobos nos USA e Canadá por exemplo,  um erro imaginar que Onças pintadas convivem bem com Humanos e pode até ser Bicho de estimação,  Erro Grave ! Acreditar que onças não atacam ser Humano ! mesmo a Onça Parda atacam , depende da situação,  Elas caçam.Humanos , não!  Caçar é atacar são cousas Bem  diferentes , vários animais Selvagens atacam seres Humanos ! Caçar para comer apenas alguns,   outra mentira é que as Orcas não atacam.o ser Humano , mesma que as onças,  não caçam não se alimentam,  mas podem atacar sim ! Depende!  Arriscar ser atacado por um animal poderoso como as Onças e  falta de informação! O governo deve Obrigas os Propietarios de sítios,  pesqueiro onde tem incas a ter cachorros.mimino 4 por questões dr segurança dos Humanos que morar naquele local , deveriam ter Sarue também. Cobras invadem as casas",1,1,neutro,neutro
"Se você mora em una região de mata que tem onça ela vai atacar os  cães,  galinhas, gado e etc, o animal se tiver oportunidade vai querer atacar os bichos domésticos que daí menos trabalho que um jacaré ou porcos selvagens.",1,1,neutro,neutro
Poco bosta😂,0,0,negativo,negativo
Muito parabéns pela reportagem sem enrolação,2,2,positivo,positivo
😔😔😔,1,1,neutro,neutro
"Eu fico  mais sentido com as caça as bruxas com as onças  esse senhor sabia do perigo por causa dele vão  matar várias onças,  diga se de passa um animal em extinção 😢😢😢😢😢😢😢",1,1,neutro,neutro
"no meu pouco conhecimento, nunca acreditei que este felino poderia caçar humanos, eu sempre soube que eles poderia matar o humano, mas não caçar, se ela estiver comendo uma caça, e voce passar perto, ela te ataca isso é obvil, ataca e mata, se estiver no cio tambem te ataca, se estiver de filhote, tambem te ataca, mas caçar o humano, jamais, isso surpreendeu muitos estudiosos, ela vê o humano como predador dela, ela ataca pra se defender, mas agora esta provado que somos presas.",1,1,neutro,neutro
Isso mesmo 👏👏👏,1,1,neutro,neutro
Se  fosse com meu familiar eu mataria a onça também,1,1,neutro,neutro
"Eu tbm penso assim,  ele parecia ser muito gentil n só com os humanos ❤",1,1,neutro,neutro
Sofrimento desse homem,1,1,neutro,neutro
Quem tem gato sabe o poder e a força q esses bichinhos tem. Isso um gatinho que mal pesa 2kg,1,1,neutro,neutro
"@ ta bom minha irmã, me perdoe então 🙏🏼",1,1,neutro,neutro
"<a href=""https://www.youtube.com/watch?v=CUf1T3dPFj4&amp;t=89"">1:29</a> que tristeza ver esse vídeo depois:/",1,1,neutro,neutro
Top demais essa matéria 👏👏,2,2,positivo,positivo
Há um depoimento em vídeo de uma pessoa do local descrevendo o ataque. <br>Ela diz que viu tudo o que as câmeras gravaram. Só que os vídeos ainda não foram divulgados.,1,1,neutro,neutro
Inacreditável mesmo,1,1,neutro,neutro
"Pois é kkkk,um animal selvagem,equipado naturalmente para predar,traiçoeira,que chance um ser humano desarmado tem contra um bicho destes,kkk",1,1,neutro,neutro
Pega esse.careca e manda ele fica lá ver se a onça não come ele aí quero ver ele defender  onça,0,1,negativo,neutro
Entendi nada,0,1,negativo,neutro
Tudo culpa do homem...aquecimento global...desmatamento....inundações...,1,1,neutro,neutro
Caracas ela tem essa mente mesmo será?,1,1,neutro,neutro
"<b>SE CORRER BICHO PEGA , SE FICAR O BICHO COME</b>",1,1,neutro,neutro
"Tem muitos vídeos falsos, muitas notícias falsas, nem tudo que a mídia dá notícias é verdade.",1,0,neutro,negativo
"@@sergiobrito2532 Relaxa baby, está falando por vc eh!!.. Nem todo o homem é frouxo, embora o Bostil esteja quase cheio...💩",1,1,neutro,neutro
Não tenha dúvida ataca e mata <br>Agora mora num Pantanal saber q tem onça e sair desarmado é brinca com a sorte,1,1,neutro,neutro
ele deveria usar mais câmeras pra monitorar a área da casa!,1,1,neutro,neutro
PARABÉNS PRA ONÇA 👏,1,1,neutro,neutro
